country,country_code,year,will_accumulate_next_year,gold_share_pct,accumulation_streak,gold_yoy_change_pct,gold_share_yoy_change,gold_share_vs_world,country_share_of_world_gold_pct,usd_share_drawdown_pct,usd_share_yoy_change,accumulating_during_usd_decline,sanctions_score,geo_risk_score,un_alignment_score,global_usd_negative_pct,global_usd_positive_pct,world_gold_share_pct
United Kingdom,GBR,2018,1,7.41,3,0.9,-1.16,-2.41,1.0348,-9.44,-1.03,1,0,13.2,78.0,50.0,50.0,9.82
United Kingdom,GBR,2019,1,8.75,4,9.78,1.34,-2.54,0.9397,-10.24,-0.8,1,0,13.2,78.0,66.67,0.0,11.29
United Kingdom,GBR,2020,1,10.48,5,27.07,1.73,-2.44,0.9526,-12.11,-1.87,1,0,13.2,78.0,0.0,66.67,12.92
United Kingdom,GBR,2021,1,9.35,6,1.64,-1.13,-2.6,0.9948,-12.32,-0.21,1,0,13.2,78.0,0.0,0.0,11.95
United Kingdom,GBR,2022,1,10.25,7,0.13,0.9,-2.68,0.9881,-12.77,-0.45,1,0,13.2,78.0,66.67,33.33,12.93
United Kingdom,GBR,2023,1,11.56,8,7.75,1.31,-2.65,0.9247,-13.8,-1.03,1,0,13.2,78.0,20.0,0.0,14.21
United Kingdom,GBR,2024,1,14.91,9,22.97,3.35,-2.53,0.9627,-14.05,-0.25,1,0,13.2,78.0,40.0,40.0,17.44
Georgia,GEO,2024,1,13.46,1,inf,13.46,-3.98,0.0221,-14.05,-0.25,1,0,27.0,55.0,40.0,40.0,17.44
Ghana,GHA,2001,1,20.67,1,1.11,-4.21,9.57,0.0313,0.38,0.38,0,0,37.2,38.0,20.0,0.0,11.1
Ghana,GHA,2002,1,15.14,2,23.96,-5.53,3.59,0.0318,-4.02,-4.4,1,0,37.2,38.0,20.0,0.0,11.55
Ghana,GHA,2003,1,7.98,3,21.74,-7.16,-3.08,0.0324,-5.68,-1.66,1,0,37.2,38.0,20.0,0.0,11.06
Ghana,GHA,2004,1,7.03,4,4.97,-0.95,-2.41,0.0329,-5.27,0.41,0,0,37.2,38.0,20.0,0.0,9.44
Ghana,GHA,2005,1,7.6,5,17.12,0.57,-1.89,0.0336,-4.62,0.65,0,0,37.2,38.0,20.0,0.0,9.49
Ghana,GHA,2006,1,7.87,6,23.92,0.27,-1.65,0.0339,-5.66,-1.04,1,0,37.2,38.0,20.0,0.0,9.52
Ghana,GHA,2007,1,10.56,7,31.15,2.69,1.01,0.0344,-7.26,-1.6,1,0,37.2,38.0,20.0,0.0,9.55
Ghana,GHA,2008,1,12.13,8,4.32,1.57,2.98,0.0344,-6.98,0.28,0,0,37.2,38.0,20.0,0.0,9.15
Ghana,GHA,2009,1,8.28,9,25.04,-3.85,-1.84,0.0334,-8.99,-2.01,1,0,37.2,38.0,20.0,0.0,10.12
Ghana,GHA,2010,1,7.66,10,29.24,-0.62,-4.09,0.0332,-9.34,-0.35,1,0,37.2,38.0,20.0,0.0,11.75
Ghana,GHA,2011,1,7.27,11,8.93,-0.39,-4.16,0.0327,-8.54,0.8,0,0,37.2,38.0,20.0,0.0,11.43
Ghana,GHA,2012,0,8.01,12,8.69,0.74,-3.73,0.0322,-9.66,-1.12,1,0,37.2,38.0,20.0,0.0,11.74
Ghana,GHA,2013,1,6.06,0,-27.61,-1.95,-2.38,0.0316,-9.89,-0.23,0,0,37.2,38.0,20.0,0.0,8.44
Ghana,GHA,2014,0,6.09,1,0.12,0.03,-2.54,0.0312,-5.99,3.9,0,0,37.2,38.0,20.0,0.0,8.63
Ghana,GHA,2015,1,5.19,0,-12.11,-0.9,-3.19,0.0302,-5.39,0.6,0,0,37.2,38.0,0.0,33.33,8.38
Ghana,GHA,2016,1,5.49,1,8.1,0.3,-3.72,0.0301,-5.79,-0.4,1,0,37.2,38.0,0.0,0.0,9.21
Ghana,GHA,2017,0,5.19,2,13.14,-0.3,-4.65,0.0297,-8.41,-2.62,1,0,37.2,38.0,100.0,0.0,9.84
Ghana,GHA,2018,1,5.72,0,-1.15,0.53,-4.1,0.0294,-9.44,-1.03,0,0,37.2,38.0,50.0,50.0,9.82
Ghana,GHA,2019,1,5.66,1,18.83,-0.06,-5.63,0.0289,-10.24,-0.8,1,0,37.2,38.0,66.67,0.0,11.29
Ghana,GHA,2020,0,6.74,2,24.17,1.08,-6.18,0.0287,-12.11,-1.87,1,0,37.2,38.0,0.0,66.67,12.92
Ghana,GHA,2021,0,5.16,0,-3.75,-1.58,-6.79,0.0284,-12.32,-0.21,0,0,37.2,38.0,0.0,0.0,11.95
Ghana,GHA,2022,0,9.78,0,-0.43,4.62,-3.15,0.028,-12.77,-0.45,0,0,37.2,38.0,66.67,33.33,12.93
Ghana,GHA,2023,1,15.99,0,-99.21,6.21,1.78,0.0002,-13.8,-1.03,0,0,37.2,38.0,20.0,0.0,14.21
Guinea,GIN,2001,1,4.0,0,-2.89,-7.75,-7.1,0.0043,0.38,0.38,0,0,44.4,26.0,20.0,0.0,11.1
Guinea,GIN,2002,1,34.91,1,867.35,30.91,23.36,0.0343,-4.02,-4.4,1,0,44.4,26.0,20.0,0.0,11.55
Guinea,GIN,2003,0,39.7,2,17.32,4.79,28.64,0.0338,-5.68,-1.66,1,0,44.4,26.0,20.0,0.0,11.06
Guinea,GIN,2004,1,1.16,0,-76.17,-38.54,-8.28,0.0078,-5.27,0.41,0,0,44.4,26.0,20.0,0.0,9.44
Guinea,GIN,2005,1,1.32,1,7.81,0.16,-8.17,0.0073,-4.62,0.65,0,0,44.4,26.0,20.0,0.0,9.49
Guinea,GIN,2006,0,29.25,2,66.11,27.93,19.73,0.0099,-5.66,-1.04,1,0,44.4,26.0,20.0,0.0,9.52
Guinea,GIN,2007,1,5.81,0,-4.82,-23.44,-3.74,0.0073,-7.26,-1.6,0,0,44.4,26.0,20.0,0.0,9.55
Guinea,GIN,2008,1,11.11,1,32.16,5.3,1.96,0.0092,-6.98,0.28,0,0,44.4,26.0,20.0,0.0,9.15
Guinea,GIN,2009,1,1.87,2,11.5,-9.24,-8.25,0.008,-8.99,-2.01,1,0,44.4,26.0,20.0,0.0,10.12
Guinea,GIN,2010,1,3.31,3,25.94,1.44,-8.44,0.0077,-9.34,-0.35,1,0,44.4,26.0,20.0,0.0,11.75
Guinea,GIN,2011,1,1.15,4,28.34,-2.16,-10.28,0.009,-8.54,0.8,0,0,44.4,26.0,20.0,0.0,11.43
Guinea,GIN,2012,0,1.55,5,6.2,0.4,-10.19,0.0086,-9.66,-1.12,1,0,44.4,26.0,20.0,0.0,11.74
Guinea,GIN,2013,0,1.0,0,-15.44,-0.55,-7.44,0.0099,-9.89,-0.23,0,0,44.4,26.0,20.0,0.0,8.44
Guinea,GIN,2014,1,0.87,0,-10.26,-0.13,-7.76,0.0088,-5.99,3.9,0,0,44.4,26.0,20.0,0.0,8.63
Guinea,GIN,2015,0,12.46,1,76.58,11.59,4.08,0.0171,-5.39,0.6,0,0,44.4,26.0,0.0,33.33,8.38
Guinea,GIN,2016,1,0.97,0,-44.07,-11.49,-8.24,0.0088,-5.79,-0.4,0,0,44.4,26.0,0.0,0.0,9.21
Guinea,GIN,2017,1,0.94,1,0.51,-0.03,-8.9,0.0077,-8.41,-2.62,1,0,44.4,26.0,100.0,0.0,9.84
Guinea,GIN,2018,1,5.08,2,57.44,4.14,-4.74,0.0122,-9.44,-1.03,1,0,44.4,26.0,50.0,50.0,9.82
Guinea,GIN,2019,1,13.82,3,80.74,8.74,2.53,0.0182,-10.24,-0.8,1,0,44.4,26.0,66.67,0.0,11.29
Guinea,GIN,2020,1,16.93,4,33.05,3.11,4.01,0.0193,-12.11,-1.87,1,0,44.4,26.0,0.0,66.67,12.92
Guinea,GIN,2021,1,11.19,5,1.64,-5.74,-0.76,0.0202,-12.32,-0.21,1,0,44.4,26.0,0.0,0.0,11.95
Guinea,GIN,2022,1,11.53,6,0.13,0.34,-1.4,0.02,-12.77,-0.45,1,0,44.4,26.0,66.67,33.33,12.93
Guinea,GIN,2023,1,36.17,7,7.75,24.64,21.96,0.0188,-13.8,-1.03,1,0,44.4,26.0,20.0,0.0,14.21
Greece,GRC,2001,1,17.46,0,-2.89,9.45,6.36,0.431,0.38,0.38,0,0,24.0,60.0,20.0,0.0,11.1
Greece,GRC,2002,1,14.3,1,14.07,-3.16,2.75,0.4018,-4.02,-4.4,1,0,24.0,60.0,20.0,0.0,11.55
Greece,GRC,2003,1,24.82,2,2.89,10.52,13.76,0.3466,-5.68,-1.66,1,0,24.0,60.0,20.0,0.0,11.06
Greece,GRC,2004,1,56.02,3,13.14,31.2,46.58,0.3793,-5.27,0.41,0,0,24.0,60.0,20.0,0.0,9.44
Greece,GRC,2005,1,77.86,4,8.8,21.84,68.37,0.3596,-4.62,0.65,0,0,24.0,60.0,20.0,0.0,9.49
Greece,GRC,2006,1,80.14,5,40.53,2.28,70.62,0.4119,-5.66,-1.04,1,0,24.0,60.0,20.0,0.0,9.52
Greece,GRC,2007,1,82.7,6,15.98,2.56,73.15,0.3698,-7.26,-1.6,1,0,24.0,60.0,20.0,0.0,9.55
Greece,GRC,2008,1,90.15,7,25.36,7.45,81.0,0.4434,-6.98,0.28,0,0,24.0,60.0,20.0,0.0,9.15
Greece,GRC,2009,1,71.66,8,11.45,-18.49,61.54,0.3841,-8.99,-2.01,1,0,24.0,60.0,20.0,0.0,10.12
Greece,GRC,2010,1,79.39,9,24.99,7.73,67.64,0.3691,-9.34,-0.35,1,0,24.0,60.0,20.0,0.0,11.75
Greece,GRC,2011,1,81.48,10,28.37,2.09,70.05,0.4292,-8.54,0.8,0,0,24.0,60.0,20.0,0.0,11.43
Greece,GRC,2012,0,82.5,11,6.44,1.02,70.76,0.4135,-9.66,-1.12,1,0,24.0,60.0,20.0,0.0,11.74
Greece,GRC,2013,0,75.37,0,-15.23,-7.13,66.93,0.4744,-9.89,-0.23,0,0,24.0,60.0,20.0,0.0,8.44
Greece,GRC,2014,0,69.91,0,-10.04,-5.46,61.28,0.4215,-5.99,3.9,0,0,24.0,60.0,20.0,0.0,8.63
Greece,GRC,2015,1,63.68,0,-8.24,-6.23,55.3,0.4262,-5.39,0.6,0,0,24.0,60.0,0.0,33.33,8.38
Greece,GRC,2016,1,60.66,1,8.0,-3.02,51.45,0.4243,-5.79,-0.4,1,0,24.0,60.0,0.0,0.0,9.21
Greece,GRC,2017,1,60.32,2,0.62,-0.34,50.48,0.3717,-8.41,-2.62,1,0,24.0,60.0,100.0,0.0,9.84
Greece,GRC,2018,1,61.49,3,1.04,1.17,51.67,0.3771,-9.44,-1.03,1,0,24.0,60.0,50.0,50.0,9.82
Greece,GRC,2019,1,65.32,4,10.18,3.83,54.03,0.3437,-10.24,-0.8,1,0,24.0,60.0,66.67,0.0,11.29
Greece,GRC,2020,1,58.04,5,27.53,-7.28,45.12,0.3497,-12.11,-1.87,1,0,24.0,60.0,0.0,66.67,12.92
Greece,GRC,2021,1,46.2,6,1.78,-11.84,34.25,0.3657,-12.32,-0.21,1,0,24.0,60.0,0.0,0.0,11.95
Greece,GRC,2022,1,55.19,7,0.29,8.99,42.26,0.3638,-12.77,-0.45,1,0,24.0,60.0,66.67,33.33,12.93
Greece,GRC,2023,1,55.74,8,7.9,0.55,41.53,0.3409,-13.8,-1.03,1,0,24.0,60.0,20.0,0.0,14.21
Greece,GRC,2024,1,63.15,9,23.17,7.41,45.71,0.3555,-14.05,-0.25,1,0,24.0,60.0,40.0,40.0,17.44
Guatemala,GTM,2001,1,2.55,0,-2.89,-0.73,-8.55,0.0238,0.38,0.38,0,0,50.0,50.0,20.0,0.0,11.1
Guatemala,GTM,2002,1,3.13,1,13.8,0.58,-8.42,0.0221,-4.02,-4.4,1,0,50.0,50.0,20.0,0.0,11.55
Guatemala,GTM,2003,1,3.14,2,19.22,0.01,-7.92,0.0221,-5.68,-1.66,1,0,50.0,50.0,20.0,0.0,11.06
Guatemala,GTM,2004,1,2.73,3,12.39,-0.41,-6.71,0.024,-5.27,0.41,0,0,50.0,50.0,20.0,0.0,9.44
Guatemala,GTM,2005,1,3.0,4,9.24,0.27,-6.49,0.0229,-4.62,0.65,0,0,50.0,50.0,20.0,0.0,9.49
Guatemala,GTM,2006,1,3.46,5,35.82,0.46,-6.06,0.0253,-5.66,-1.04,1,0,50.0,50.0,20.0,0.0,9.52
Guatemala,GTM,2007,1,4.28,6,15.54,0.82,-5.27,0.0226,-7.26,-1.6,1,0,50.0,50.0,20.0,0.0,9.55
Guatemala,GTM,2008,1,4.13,7,25.05,-0.15,-5.02,0.0271,-6.98,0.28,0,0,50.0,50.0,20.0,0.0,9.15
Guatemala,GTM,2009,1,4.63,8,12.02,0.5,-5.49,0.0236,-8.99,-2.01,1,0,50.0,50.0,20.0,0.0,10.12
Guatemala,GTM,2010,1,5.24,9,25.94,0.61,-6.51,0.0228,-9.34,-0.35,1,0,50.0,50.0,20.0,0.0,11.75
Guatemala,GTM,2011,1,5.49,10,28.22,0.25,-5.94,0.0265,-8.54,0.8,0,0,50.0,50.0,20.0,0.0,11.43
Guatemala,GTM,2012,0,5.51,11,6.2,0.02,-6.23,0.0255,-9.66,-1.12,1,0,50.0,50.0,20.0,0.0,11.74
Guatemala,GTM,2013,0,3.67,0,-15.44,-1.84,-4.77,0.0292,-9.89,-0.23,0,0,50.0,50.0,20.0,0.0,8.44
Guatemala,GTM,2014,0,3.65,0,-10.26,-0.02,-4.98,0.0258,-5.99,3.9,0,0,50.0,50.0,20.0,0.0,8.63
Guatemala,GTM,2015,1,3.03,0,-8.4,-0.62,-5.35,0.0261,-5.39,0.6,0,0,50.0,50.0,0.0,33.33,8.38
Guatemala,GTM,2016,1,2.77,1,7.82,-0.26,-6.44,0.0259,-5.79,-0.4,1,0,50.0,50.0,0.0,0.0,9.21
Guatemala,GTM,2017,1,2.44,2,0.51,-0.33,-7.4,0.0227,-8.41,-2.62,1,0,50.0,50.0,100.0,0.0,9.84
Guatemala,GTM,2018,1,2.26,3,0.9,-0.18,-7.56,0.023,-9.44,-1.03,1,0,50.0,50.0,50.0,50.0,9.82
Guatemala,GTM,2019,1,2.28,4,9.78,0.02,-9.01,0.0209,-10.24,-0.8,1,0,50.0,50.0,66.67,0.0,11.29
Guatemala,GTM,2020,1,2.27,5,27.07,-0.01,-10.65,0.0212,-12.11,-1.87,1,0,50.0,50.0,0.0,66.67,12.92
Guatemala,GTM,2021,1,1.93,6,1.64,-0.34,-10.02,0.0221,-12.32,-0.21,1,0,50.0,50.0,0.0,0.0,11.95
Guatemala,GTM,2022,1,1.97,7,0.13,0.04,-10.96,0.0219,-12.77,-0.45,1,0,50.0,50.0,66.67,33.33,12.93
Guatemala,GTM,2023,1,2.14,8,7.75,0.17,-12.07,0.0205,-13.8,-1.03,1,0,50.0,50.0,20.0,0.0,14.21
Guatemala,GTM,2024,1,2.37,9,22.97,0.23,-15.07,0.0214,-14.05,-0.25,1,0,50.0,50.0,40.0,40.0,17.44
"Hong Kong SAR, China",HKG,2001,1,0.02,0,-2.89,0.0,-11.08,0.0073,0.38,0.38,0,0,50.0,50.0,20.0,0.0,11.1
"Hong Kong SAR, China",HKG,2002,1,0.02,1,14.27,0.0,-11.53,0.0068,-4.02,-4.4,1,0,50.0,50.0,20.0,0.0,11.55
"Hong Kong SAR, China",HKG,2003,1,0.02,2,17.32,0.0,-11.04,0.0067,-5.68,-1.66,1,0,50.0,50.0,20.0,0.0,11.06
"Hong Kong SAR, China",HKG,2004,1,0.02,3,12.41,0.0,-9.42,0.0073,-5.27,0.41,0,0,50.0,50.0,20.0,0.0,9.44
"Hong Kong SAR, China",HKG,2005,1,0.03,4,8.88,0.01,-9.46,0.0069,-4.62,0.65,0,0,50.0,50.0,20.0,0.0,9.49
"Hong Kong SAR, China",HKG,2006,1,0.03,5,35.76,0.0,-9.49,0.0077,-5.66,-1.04,1,0,50.0,50.0,20.0,0.0,9.52
"Hong Kong SAR, China",HKG,2007,1,0.04,6,15.17,0.01,-9.51,0.0068,-7.26,-1.6,1,0,50.0,50.0,20.0,0.0,9.55
"Hong Kong SAR, China",HKG,2008,1,0.03,7,25.39,-0.01,-9.12,0.0082,-6.98,0.28,0,0,50.0,50.0,20.0,0.0,9.15
"Hong Kong SAR, China",HKG,2009,1,0.03,8,11.51,0.0,-10.09,0.0071,-8.99,-2.01,1,0,50.0,50.0,20.0,0.0,10.12
"Hong Kong SAR, China",HKG,2011,1,0.04,9,61.62,0.01,-11.39,0.008,-8.54,0.8,0,0,50.0,50.0,20.0,0.0,11.43
"Hong Kong SAR, China",HKG,2012,0,0.04,10,6.2,0.0,-11.7,0.0077,-9.66,-1.12,1,0,50.0,50.0,20.0,0.0,11.74
"Hong Kong SAR, China",HKG,2013,0,0.03,0,-15.44,-0.01,-8.41,0.0088,-9.89,-0.23,0,0,50.0,50.0,20.0,0.0,8.44
"Hong Kong SAR, China",HKG,2014,0,0.02,0,-10.26,-0.01,-8.61,0.0078,-5.99,3.9,0,0,50.0,50.0,20.0,0.0,8.63
"Hong Kong SAR, China",HKG,2015,1,0.02,0,-8.4,0.0,-8.36,0.0079,-5.39,0.6,0,0,50.0,50.0,0.0,33.33,8.38
"Hong Kong SAR, China",HKG,2016,1,0.02,1,7.82,0.0,-9.19,0.0078,-5.79,-0.4,1,0,50.0,50.0,0.0,0.0,9.21
"Hong Kong SAR, China",HKG,2017,1,0.02,2,0.51,0.0,-9.82,0.0069,-8.41,-2.62,1,0,50.0,50.0,100.0,0.0,9.84
"Hong Kong SAR, China",HKG,2018,1,0.02,3,0.9,0.0,-9.8,0.0069,-9.44,-1.03,1,0,50.0,50.0,50.0,50.0,9.82
"Hong Kong SAR, China",HKG,2019,1,0.02,4,9.78,0.0,-11.27,0.0063,-10.24,-0.8,1,0,50.0,50.0,66.67,0.0,11.29
"Hong Kong SAR, China",HKG,2020,1,0.03,5,27.07,0.01,-12.89,0.0064,-12.11,-1.87,1,0,50.0,50.0,0.0,66.67,12.92
"Hong Kong SAR, China",HKG,2021,1,0.02,6,1.64,-0.01,-11.93,0.0067,-12.32,-0.21,1,0,50.0,50.0,0.0,0.0,11.95
"Hong Kong SAR, China",HKG,2022,1,0.03,7,0.13,0.01,-12.9,0.0066,-12.77,-0.45,1,0,50.0,50.0,66.67,33.33,12.93
"Hong Kong SAR, China",HKG,2023,1,0.03,8,7.75,0.0,-14.18,0.0062,-13.8,-1.03,1,0,50.0,50.0,20.0,0.0,14.21
Honduras,HND,2001,1,0.42,1,0.76,-0.03,-10.68,0.0024,0.38,0.38,0,0,50.0,50.0,20.0,0.0,11.1
Honduras,HND,2002,1,0.48,2,23.96,0.06,-11.07,0.0024,-4.02,-4.4,1,0,50.0,50.0,20.0,0.0,11.55
Honduras,HND,2003,1,0.62,3,21.74,0.14,-10.44,0.0025,-5.68,-1.66,1,0,50.0,50.0,20.0,0.0,11.06
Honduras,HND,2004,1,0.47,4,4.97,-0.15,-8.97,0.0025,-5.27,0.41,0,0,50.0,50.0,20.0,0.0,9.44
Honduras,HND,2005,1,0.47,5,17.12,0.0,-9.02,0.0026,-4.62,0.65,0,0,50.0,50.0,20.0,0.0,9.49
Honduras,HND,2006,1,0.51,6,23.92,0.04,-9.01,0.0026,-5.66,-1.04,1,0,50.0,50.0,20.0,0.0,9.52
Honduras,HND,2007,1,0.7,7,31.15,0.19,-8.85,0.0026,-7.26,-1.6,1,0,50.0,50.0,20.0,0.0,9.55
Honduras,HND,2008,1,0.75,8,4.32,0.05,-8.4,0.0026,-6.98,0.28,0,0,50.0,50.0,20.0,0.0,9.15
Honduras,HND,2009,1,1.1,9,25.04,0.35,-9.02,0.0025,-8.99,-2.01,1,0,50.0,50.0,20.0,0.0,10.12
Honduras,HND,2010,1,1.14,10,32.71,0.04,-10.61,0.0026,-9.34,-0.35,1,0,50.0,50.0,20.0,0.0,11.75
Honduras,HND,2011,1,1.21,11,8.93,0.07,-10.22,0.0026,-8.54,0.8,0,0,50.0,50.0,20.0,0.0,11.43
Honduras,HND,2012,0,1.44,12,8.69,0.23,-10.3,0.0025,-9.66,-1.12,1,0,50.0,50.0,20.0,0.0,11.74
Honduras,HND,2013,1,0.88,0,-27.61,-0.56,-7.56,0.0025,-9.89,-0.23,0,0,50.0,50.0,20.0,0.0,8.44
Honduras,HND,2014,0,0.77,1,0.33,-0.11,-7.86,0.0024,-5.99,3.9,0,0,50.0,50.0,20.0,0.0,8.63
Honduras,HND,2015,1,0.62,0,-11.95,-0.15,-7.76,0.0024,-5.39,0.6,0,0,50.0,50.0,0.0,33.33,8.38
Honduras,HND,2016,1,0.66,1,8.37,0.04,-8.55,0.0024,-5.79,-0.4,1,0,50.0,50.0,0.0,0.0,9.21
Honduras,HND,2017,0,0.61,2,13.27,-0.05,-9.23,0.0023,-8.41,-2.62,1,0,50.0,50.0,100.0,0.0,9.84
Honduras,HND,2018,1,0.6,0,-1.13,-0.01,-9.22,0.0023,-9.44,-1.03,0,0,50.0,50.0,50.0,50.0,9.82
Honduras,HND,2019,1,0.59,1,18.98,-0.01,-10.7,0.0023,-10.24,-0.8,1,0,50.0,50.0,66.67,0.0,11.29
Honduras,HND,2020,0,0.52,2,24.17,-0.07,-12.4,0.0023,-12.11,-1.87,1,0,50.0,50.0,0.0,66.67,12.92
Honduras,HND,2021,0,0.47,0,-3.02,-0.05,-11.48,0.0023,-12.32,-0.21,0,0,50.0,50.0,0.0,0.0,11.95
Honduras,HND,2022,1,0.48,0,-0.43,0.01,-12.45,0.0022,-12.77,-0.45,0,0,50.0,50.0,66.67,33.33,12.93
Honduras,HND,2023,1,0.61,1,13.8,0.13,-13.6,0.0022,-13.8,-1.03,1,0,50.0,50.0,20.0,0.0,14.21
Croatia,HRV,2022,0,0.38,1,inf,0.38,-12.55,0.0062,-12.77,-0.45,1,0,25.2,58.0,66.67,33.33,12.93
Croatia,HRV,2023,0,0.0,0,-100.0,-0.38,-14.21,0.0,-13.8,-1.03,0,0,25.2,58.0,20.0,0.0,14.21
Haiti,HTI,2001,1,0.26,1,0.75,0.06,-10.84,0.0001,0.38,0.38,0,0,50.0,50.0,20.0,0.0,11.1
Haiti,HTI,2002,1,0.55,2,23.96,0.29,-11.0,0.0001,-4.02,-4.4,1,0,50.0,50.0,20.0,0.0,11.55
Haiti,HTI,2003,1,0.87,3,21.74,0.32,-10.19,0.0002,-5.68,-1.66,1,0,50.0,50.0,20.0,0.0,11.06
Haiti,HTI,2004,1,0.3,4,4.94,-0.57,-9.14,0.0002,-5.27,0.41,0,0,50.0,50.0,20.0,0.0,9.44
Haiti,HTI,2005,1,0.31,5,17.17,0.01,-9.18,0.0002,-4.62,0.65,0,0,50.0,50.0,20.0,0.0,9.49
Haiti,HTI,2006,1,0.23,6,23.92,-0.08,-9.29,0.0002,-5.66,-1.04,1,0,50.0,50.0,20.0,0.0,9.52
Haiti,HTI,2007,1,0.19,7,31.15,-0.04,-9.36,0.0002,-7.26,-1.6,1,0,50.0,50.0,20.0,0.0,9.55
Haiti,HTI,2008,1,0.16,8,4.32,-0.03,-8.99,0.0002,-6.98,0.28,0,0,50.0,50.0,20.0,0.0,9.15
Haiti,HTI,2009,1,0.13,9,25.04,-0.03,-9.99,0.0002,-8.99,-2.01,1,0,50.0,50.0,20.0,0.0,10.12
Haiti,HTI,2010,1,0.1,10,29.24,-0.03,-11.65,0.0002,-9.34,-0.35,1,0,50.0,50.0,20.0,0.0,11.75
Haiti,HTI,2011,1,0.1,11,8.93,0.0,-11.33,0.0002,-8.54,0.8,0,0,50.0,50.0,20.0,0.0,11.43
Haiti,HTI,2012,1,0.1,12,8.69,0.0,-11.64,0.0001,-9.66,-1.12,1,0,50.0,50.0,20.0,0.0,11.74
Haiti,HTI,2013,1,2.87,13,3122.25,2.77,-5.57,0.0065,-9.89,-0.23,1,0,50.0,50.0,20.0,0.0,8.44
Haiti,HTI,2014,0,3.58,14,0.12,0.71,-5.05,0.0065,-5.99,3.9,0,0,50.0,50.0,20.0,0.0,8.63
Haiti,HTI,2015,1,3.24,0,-12.11,-0.34,-5.14,0.0063,-5.39,0.6,0,0,50.0,50.0,0.0,33.33,8.38
Haiti,HTI,2016,1,3.2,1,8.1,-0.04,-6.01,0.0062,-5.79,-0.4,1,0,50.0,50.0,0.0,0.0,9.21
Haiti,HTI,2017,0,3.26,2,13.14,0.06,-6.58,0.0061,-8.41,-2.62,1,0,50.0,50.0,100.0,0.0,9.84
Haiti,HTI,2018,1,3.28,0,-1.15,0.02,-6.54,0.0061,-9.44,-1.03,0,0,50.0,50.0,50.0,50.0,9.82
Haiti,HTI,2019,1,3.76,1,18.83,0.48,-7.53,0.006,-10.24,-0.8,1,0,50.0,50.0,66.67,0.0,11.29
Haiti,HTI,2020,0,4.25,2,24.17,0.49,-8.67,0.0059,-12.11,-1.87,1,0,50.0,50.0,0.0,66.67,12.92
Haiti,HTI,2021,1,4.26,0,-4.97,0.01,-7.69,0.0058,-12.32,-0.21,0,0,50.0,50.0,0.0,0.0,11.95
Haiti,HTI,2022,1,4.86,1,0.95,0.6,-8.07,0.0058,-12.77,-0.45,1,0,50.0,50.0,66.67,33.33,12.93
Haiti,HTI,2023,1,4.64,2,13.66,-0.22,-9.57,0.0057,-13.8,-1.03,1,0,50.0,50.0,20.0,0.0,14.21
Hungary,HUN,2001,1,0.26,0,-2.89,0.01,-10.84,0.011,0.38,0.38,0,0,25.2,58.0,20.0,0.0,11.1
Hungary,HUN,2002,1,0.33,1,14.27,0.07,-11.22,0.0103,-4.02,-4.4,1,0,25.2,58.0,20.0,0.0,11.55
Hungary,HUN,2003,1,0.33,2,17.32,0.0,-10.73,0.0101,-5.68,-1.66,1,0,25.2,58.0,20.0,0.0,11.06
Hungary,HUN,2004,1,0.27,3,10.41,-0.06,-9.17,0.0108,-5.27,0.41,0,0,25.2,58.0,20.0,0.0,9.44
Hungary,HUN,2005,1,0.27,4,8.55,0.0,-9.22,0.0102,-4.62,0.65,0,0,25.2,58.0,20.0,0.0,9.49
Hungary,HUN,2006,1,0.29,5,35.76,0.02,-9.23,0.0113,-5.66,-1.04,1,0,25.2,58.0,20.0,0.0,9.52
Hungary,HUN,2007,1,0.34,6,15.17,0.05,-9.21,0.0101,-7.26,-1.6,1,0,25.2,58.0,20.0,0.0,9.55
Hungary,HUN,2008,1,0.25,7,25.39,-0.09,-8.9,0.0121,-6.98,0.28,0,0,25.2,58.0,20.0,0.0,9.15
Hungary,HUN,2009,1,0.24,8,11.51,-0.01,-9.88,0.0105,-8.99,-2.01,1,0,25.2,58.0,20.0,0.0,10.12
Hungary,HUN,2010,1,0.31,9,25.94,0.07,-11.44,0.0102,-9.34,-0.35,1,0,25.2,58.0,20.0,0.0,11.75
Hungary,HUN,2011,1,0.31,10,28.34,0.0,-11.12,0.0118,-8.54,0.8,0,0,25.2,58.0,20.0,0.0,11.43
Hungary,HUN,2012,0,0.37,11,6.2,0.06,-11.37,0.0114,-9.66,-1.12,1,0,25.2,58.0,20.0,0.0,11.74
Hungary,HUN,2013,0,0.26,0,-15.44,-0.11,-8.18,0.013,-9.89,-0.23,0,0,25.2,58.0,20.0,0.0,8.44
Hungary,HUN,2014,0,0.28,0,-10.26,0.02,-8.35,0.0115,-5.99,3.9,0,0,25.2,58.0,20.0,0.0,8.63
Hungary,HUN,2015,0,0.32,0,-8.4,0.04,-8.06,0.0116,-5.39,0.6,0,0,25.2,58.0,0.0,33.33,8.38
Hungary,HUN,2016,1,0.0,0,-100.0,-0.32,-9.21,0.0,-5.79,-0.4,0,0,25.2,58.0,0.0,0.0,9.21
Hungary,HUN,2017,1,0.46,1,inf,0.46,-9.38,0.0101,-8.41,-2.62,1,0,25.2,58.0,100.0,0.0,9.84
