Country,ISO3,Year,Region,Gold Value (USD bn),Gold Share of Reserves (%),Gold YoY Change (USD bn),Gold YoY Change (%),Gold Share YoY Change (pp),Is Accumulating,Accumulation Streak (yrs),Gold Rank,Total Reserves (USD bn),USD Share of Global Reserves (%),USD Share Drawdown from 2000 (pp),World Gold Reserves (USD bn),World Gold Share (%),Gold Share vs World Avg (pp),Accumulating During USD Decline,Country Share of World Gold (%),UN Alignment with US (score),UN Divergence Score,Sanctions Severity (0-3),Under Sanctions,Geopolitical Bloc,Geo Risk Score,Geo Risk Tier,US GDP Share of World (%)
"Micronesia, Fed. Sts.",FSM,2003,Other,0.0,0.0,0.0,,0.0,0,0,115,0.09,65.45,-5.68,361.79,11.06,-11.06,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,29.19
"Micronesia, Fed. Sts.",FSM,2004,Other,0.0,0.0,0.0,,0.0,0,0,113,0.05,65.86,-5.27,374.09,9.44,-9.44,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,27.62
"Micronesia, Fed. Sts.",FSM,2005,Other,0.0,0.0,0.0,,0.0,0,0,111,0.05,66.51,-4.62,429.3,9.49,-9.49,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,27.22
"Micronesia, Fed. Sts.",FSM,2006,Other,0.0,0.0,0.0,,0.0,0,0,112,0.05,65.47,-5.66,526.68,9.52,-9.52,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,26.61
"Micronesia, Fed. Sts.",FSM,2007,Other,0.0,0.0,0.0,,0.0,0,0,113,0.05,63.87,-7.26,680.26,9.55,-9.55,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.73
"Micronesia, Fed. Sts.",FSM,2008,Other,0.0,0.0,0.0,,0.0,0,0,115,0.04,64.15,-6.98,711.3,9.15,-9.15,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,22.97
"Micronesia, Fed. Sts.",FSM,2009,Other,0.0,0.0,0.0,,0.0,0,0,112,0.06,62.14,-8.99,915.21,10.12,-10.12,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.74
"Micronesia, Fed. Sts.",FSM,2010,Other,0.0,0.0,0.0,,0.0,0,0,111,0.06,61.79,-9.34,1190.23,11.75,-11.75,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,22.52
"Micronesia, Fed. Sts.",FSM,2011,Other,0.0,0.0,0.0,,0.0,0,0,114,0.08,62.59,-8.54,1314.14,11.43,-11.43,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,20.99
"Micronesia, Fed. Sts.",FSM,2012,Other,0.0,0.0,0.0,,0.0,0,0,115,0.08,61.47,-9.66,1451.79,11.74,-11.74,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.4
"Micronesia, Fed. Sts.",FSM,2013,Other,0.0,0.0,0.0,,0.0,0,0,116,0.08,61.24,-9.89,1072.69,8.44,-8.44,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.58
"Micronesia, Fed. Sts.",FSM,2014,Other,0.0,0.0,0.0,,0.0,0,0,115,0.11,65.14,-5.99,1086.14,8.63,-8.63,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.92
"Micronesia, Fed. Sts.",FSM,2015,Other,0.0,0.0,0.0,,0.0,0,0,116,0.14,65.74,-5.39,985.55,8.38,-8.38,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.08
"Micronesia, Fed. Sts.",FSM,2016,Other,0.0,0.0,0.0,,0.0,0,0,113,0.16,65.34,-5.79,1069.14,9.21,-9.21,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.33
"Micronesia, Fed. Sts.",FSM,2017,Other,0.0,0.0,0.0,,0.0,0,0,113,0.2,62.72,-8.41,1228.03,9.84,-9.84,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.8
"Micronesia, Fed. Sts.",FSM,2018,Other,0.0,0.0,0.0,,0.0,0,0,111,0.2,61.69,-9.44,1222.92,9.82,-9.82,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.59
"Micronesia, Fed. Sts.",FSM,2019,Other,0.0,0.0,0.0,,0.0,0,0,111,0.4,60.89,-10.24,1478.38,11.29,-11.29,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.16
"Micronesia, Fed. Sts.",FSM,2020,Other,0.0,0.0,0.0,,0.0,0,0,109,0.45,59.02,-12.11,1853.18,12.92,-12.92,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.51
"Micronesia, Fed. Sts.",FSM,2021,Other,0.0,0.0,0.0,,0.0,0,0,109,0.5,58.81,-12.32,1803.62,11.95,-11.95,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.76
Gabon,GAB,2000,Other,0.0,1.82,,,,0,0,104,0.19,71.13,0.0,248.74,11.71,-9.89,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,30.24
Gabon,GAB,2001,Other,0.0,26.49,0.0,0.75,24.67,1,1,102,0.01,71.51,0.38,247.91,11.1,15.39,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,31.41
Gabon,GAB,2002,Other,0.0,3.05,0.0,23.96,-23.44,1,2,100,0.14,67.11,-4.02,303.33,11.55,-8.5,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,31.23
Gabon,GAB,2003,Other,0.01,2.65,0.0,21.74,-0.4,1,3,97,0.2,65.45,-5.68,361.79,11.06,-8.41,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,29.19
Gabon,GAB,2004,Other,0.01,1.25,0.0,4.97,-1.4,1,4,95,0.45,65.86,-5.27,374.09,9.44,-8.19,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,27.62
Gabon,GAB,2005,Other,0.01,0.98,0.0,17.12,-0.27,1,5,93,0.68,66.51,-4.62,429.3,9.49,-8.51,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,27.22
Gabon,GAB,2006,Other,0.01,0.73,0.0,23.92,-0.25,1,6,96,1.12,65.47,-5.66,526.68,9.52,-8.79,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,26.61
Gabon,GAB,2007,Other,0.01,0.86,0.0,31.15,0.13,1,7,96,1.24,63.87,-7.26,680.26,9.55,-8.69,1,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.73
Gabon,GAB,2008,Other,0.01,0.58,0.0,4.32,-0.28,1,8,96,1.93,64.15,-6.98,711.3,9.15,-8.57,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,22.97
Gabon,GAB,2009,Other,0.0,0.0,-0.01,-100.0,-0.58,0,0,112,1.99,62.14,-8.99,915.21,10.12,-10.12,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.74
Gabon,GAB,2010,Other,0.0,0.0,0.0,,0.0,0,0,111,1.74,61.79,-9.34,1190.23,11.75,-11.75,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,22.52
Gabon,GAB,2011,Other,0.0,0.0,0.0,,0.0,0,0,114,2.16,62.59,-8.54,1314.14,11.43,-11.43,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,20.99
Gabon,GAB,2012,Other,0.0,0.0,0.0,,0.0,0,0,115,2.35,61.47,-9.66,1451.79,11.74,-11.74,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.4
Gabon,GAB,2013,Other,0.0,0.0,0.0,,0.0,0,0,116,3.0,61.24,-9.89,1072.69,8.44,-8.44,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.58
Gabon,GAB,2014,Other,0.0,0.0,0.0,,0.0,0,0,115,2.48,65.14,-5.99,1086.14,8.63,-8.63,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,21.92
Gabon,GAB,2015,Other,0.0,0.0,0.0,,0.0,0,0,116,1.86,65.74,-5.39,985.55,8.38,-8.38,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.08
Gabon,GAB,2016,Other,0.0,0.0,0.0,,0.0,0,0,113,0.79,65.34,-5.79,1069.14,9.21,-9.21,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.33
Gabon,GAB,2017,Other,0.0,0.0,0.0,,0.0,0,0,113,0.97,62.72,-8.41,1228.03,9.84,-9.84,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.8
Gabon,GAB,2018,Other,0.0,0.0,0.0,,0.0,0,0,111,1.32,61.69,-9.44,1222.92,9.82,-9.82,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.59
Gabon,GAB,2019,Other,0.0,0.0,0.0,,0.0,0,0,111,1.37,60.89,-10.24,1478.38,11.29,-11.29,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.16
Gabon,GAB,2020,Other,0.0,0.0,0.0,,0.0,0,0,109,1.39,59.02,-12.11,1853.18,12.92,-12.92,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,24.51
Gabon,GAB,2021,Other,0.0,0.0,0.0,,0.0,0,0,109,1.3,58.81,-12.32,1803.62,11.95,-11.95,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,23.76
Gabon,GAB,2022,Other,0.0,0.0,0.0,,0.0,0,0,110,1.42,58.36,-12.77,1818.29,12.93,-12.93,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,25.04
Gabon,GAB,2023,Other,0.0,0.0,0.0,,0.0,0,0,108,1.45,57.33,-13.8,2093.45,14.21,-14.21,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,25.57
United Kingdom,GBR,2000,Europe & Central Asia,4.3,8.44,,,,0,0,10,50.94,71.13,0.0,248.74,11.71,-3.27,0,1.73,78.0,22.0,0,0,US_allied,13.2,low,30.24
United Kingdom,GBR,2001,Europe & Central Asia,3.16,6.66,-1.14,-26.58,-1.78,0,0,13,47.42,71.51,0.38,247.91,11.1,-4.44,0,1.27,78.0,22.0,0,0,US_allied,13.2,low,31.41
United Kingdom,GBR,2002,Europe & Central Asia,3.46,6.29,0.3,9.52,-0.37,1,1,15,54.96,67.11,-4.02,303.33,11.55,-5.26,1,1.14,78.0,22.0,0,0,US_allied,13.2,low,31.23
United Kingdom,GBR,2003,Europe & Central Asia,4.2,7.46,0.74,21.48,1.17,1,2,15,56.35,65.45,-5.68,361.79,11.06,-3.6,1,1.16,78.0,22.0,0,0,US_allied,13.2,low,29.19
United Kingdom,GBR,2004,Europe & Central Asia,4.4,7.08,0.2,4.65,-0.38,1,3,14,62.14,65.86,-5.27,374.09,9.44,-2.36,0,1.18,78.0,22.0,0,0,US_allied,13.2,low,27.62
United Kingdom,GBR,2005,Europe & Central Asia,5.13,8.67,0.73,16.58,1.59,1,4,14,59.14,66.51,-4.62,429.3,9.49,-0.82,0,1.19,78.0,22.0,0,0,US_allied,13.2,low,27.22
United Kingdom,GBR,2006,Europe & Central Asia,6.34,9.94,1.21,23.7,1.27,1,5,14,63.82,65.47,-5.66,526.68,9.52,0.42,1,1.2,78.0,22.0,0,0,US_allied,13.2,low,26.61
United Kingdom,GBR,2007,Europe & Central Asia,8.32,10.7,1.98,31.16,0.76,1,6,13,77.72,63.87,-7.26,680.26,9.55,1.15,1,1.22,78.0,22.0,0,0,US_allied,13.2,low,24.73
United Kingdom,GBR,2008,Europe & Central Asia,8.68,13.39,0.36,4.32,2.69,1,7,14,64.79,64.15,-6.98,711.3,9.15,4.24,0,1.22,78.0,22.0,0,0,US_allied,13.2,low,22.97
United Kingdom,GBR,2009,Europe & Central Asia,10.85,13.65,2.17,25.03,0.26,1,8,14,79.45,62.14,-8.99,915.21,10.12,3.53,1,1.19,78.0,22.0,0,0,US_allied,13.2,low,23.74
United Kingdom,GBR,2010,Europe & Central Asia,14.02,14.3,3.17,29.24,0.65,1,9,14,98.03,61.79,-9.34,1190.23,11.75,2.55,1,1.18,78.0,22.0,0,0,US_allied,13.2,low,22.52
United Kingdom,GBR,2011,Europe & Central Asia,15.27,13.92,1.25,8.93,-0.38,1,10,14,109.73,62.59,-8.54,1314.14,11.43,2.49,0,1.16,78.0,22.0,0,0,US_allied,13.2,low,20.99
United Kingdom,GBR,2012,Europe & Central Asia,16.6,14.17,1.33,8.69,0.25,1,11,15,117.16,61.47,-9.66,1451.79,11.74,2.43,1,1.14,78.0,22.0,0,0,US_allied,13.2,low,21.4
United Kingdom,GBR,2013,Europe & Central Asia,12.01,10.12,-4.58,-27.61,-4.05,0,0,15,118.75,61.24,-9.89,1072.69,8.44,1.68,0,1.12,78.0,22.0,0,0,US_allied,13.2,low,21.58
United Kingdom,GBR,2014,Europe & Central Asia,12.03,9.66,0.01,0.12,-0.46,1,1,15,124.49,65.14,-5.99,1086.14,8.63,1.03,0,1.11,78.0,22.0,0,0,US_allied,13.2,low,21.92
United Kingdom,GBR,2015,Europe & Central Asia,10.57,7.14,-1.46,-12.1,-2.52,0,0,15,148.11,65.74,-5.39,985.55,8.38,-1.24,0,1.07,78.0,22.0,0,0,US_allied,13.2,low,24.08
United Kingdom,GBR,2016,Europe & Central Asia,11.43,8.47,0.86,8.1,1.33,1,1,15,134.93,65.34,-5.79,1069.14,9.21,-0.74,1,1.07,78.0,22.0,0,0,US_allied,13.2,low,24.33
United Kingdom,GBR,2017,Europe & Central Asia,12.93,8.57,1.5,13.14,0.1,1,2,15,150.86,62.72,-8.41,1228.03,9.84,-1.27,1,1.05,78.0,22.0,0,0,US_allied,13.2,low,23.8
United Kingdom,GBR,2018,Europe & Central Asia,12.79,7.41,-0.15,-1.15,-1.16,0,0,16,172.66,61.69,-9.44,1222.92,9.82,-2.41,0,1.05,78.0,22.0,0,0,US_allied,13.2,low,23.59
United Kingdom,GBR,2019,Europe & Central Asia,15.19,8.75,2.41,18.83,1.34,1,1,16,173.57,60.89,-10.24,1478.38,11.29,-2.54,1,1.03,78.0,22.0,0,0,US_allied,13.2,low,24.16
United Kingdom,GBR,2020,Europe & Central Asia,18.87,10.48,3.67,24.17,1.73,1,2,16,180.05,59.02,-12.11,1853.18,12.92,-2.44,1,1.02,78.0,22.0,0,0,US_allied,13.2,low,24.51
United Kingdom,GBR,2021,Europe & Central Asia,18.16,9.35,-0.71,-3.75,-1.13,0,0,16,194.18,58.81,-12.32,1803.62,11.95,-2.6,0,1.01,78.0,22.0,0,0,US_allied,13.2,low,23.76
United Kingdom,GBR,2022,Europe & Central Asia,18.08,10.25,-0.08,-0.43,0.9,0,0,16,176.41,58.36,-12.77,1818.29,12.93,-2.68,0,0.99,78.0,22.0,0,0,US_allied,13.2,low,25.04
United Kingdom,GBR,2023,Europe & Central Asia,20.57,11.56,2.49,13.8,1.31,1,1,16,177.92,57.33,-13.8,2093.45,14.21,-2.65,1,0.98,78.0,22.0,0,0,US_allied,13.2,low,25.57
United Kingdom,GBR,2024,Europe & Central Asia,26.03,14.91,5.45,26.51,3.35,1,2,15,174.6,57.08,-14.05,2472.95,17.44,-2.53,1,1.05,78.0,22.0,0,0,US_allied,13.2,low,25.91
Georgia,GEO,2000,Europe & Central Asia,0.0,0.0,,,,0,0,119,0.12,71.13,0.0,248.74,11.71,-11.71,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,30.24
Georgia,GEO,2001,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,119,0.16,71.51,0.38,247.91,11.1,-11.1,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,31.41
Georgia,GEO,2002,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,118,0.2,67.11,-4.02,303.33,11.55,-11.55,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,31.23
Georgia,GEO,2003,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,115,0.2,65.45,-5.68,361.79,11.06,-11.06,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,29.19
Georgia,GEO,2004,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,113,0.39,65.86,-5.27,374.09,9.44,-9.44,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,27.62
Georgia,GEO,2005,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,111,0.48,66.51,-4.62,429.3,9.49,-9.49,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,27.22
Georgia,GEO,2006,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,112,0.93,65.47,-5.66,526.68,9.52,-9.52,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,26.61
Georgia,GEO,2007,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,113,1.36,63.87,-7.26,680.26,9.55,-9.55,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,24.73
Georgia,GEO,2008,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,115,1.48,64.15,-6.98,711.3,9.15,-9.15,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,22.97
Georgia,GEO,2009,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,112,2.11,62.14,-8.99,915.21,10.12,-10.12,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,23.74
Georgia,GEO,2010,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,111,2.26,61.79,-9.34,1190.23,11.75,-11.75,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,22.52
Georgia,GEO,2011,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,114,2.82,62.59,-8.54,1314.14,11.43,-11.43,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,20.99
Georgia,GEO,2012,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,115,2.87,61.47,-9.66,1451.79,11.74,-11.74,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,21.4
Georgia,GEO,2013,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,116,2.82,61.24,-9.89,1072.69,8.44,-8.44,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,21.58
Georgia,GEO,2014,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,115,2.7,65.14,-5.99,1086.14,8.63,-8.63,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,21.92
Georgia,GEO,2015,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,116,2.52,65.74,-5.39,985.55,8.38,-8.38,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,24.08
Georgia,GEO,2016,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,113,2.76,65.34,-5.79,1069.14,9.21,-9.21,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,24.33
Georgia,GEO,2017,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,113,3.04,62.72,-8.41,1228.03,9.84,-9.84,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,23.8
Georgia,GEO,2018,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,111,3.29,61.69,-9.44,1222.92,9.82,-9.82,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,23.59
Georgia,GEO,2019,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,111,3.51,60.89,-10.24,1478.38,11.29,-11.29,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,24.16
Georgia,GEO,2020,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,109,3.91,59.02,-12.11,1853.18,12.92,-12.92,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,24.51
Georgia,GEO,2021,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,109,4.27,58.81,-12.32,1803.62,11.95,-11.95,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,23.76
Georgia,GEO,2022,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,110,4.89,58.36,-12.77,1818.29,12.93,-12.93,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,25.04
Georgia,GEO,2023,Europe & Central Asia,0.0,0.0,0.0,,0.0,0,0,108,5.0,57.33,-13.8,2093.45,14.21,-14.21,0,0.0,55.0,45.0,0,0,neutral,27.0,medium,25.57
Georgia,GEO,2024,Europe & Central Asia,0.6,13.46,0.6,inf,13.46,1,1,64,4.45,57.08,-14.05,2472.95,17.44,-3.98,1,0.02,55.0,45.0,0,0,neutral,27.0,medium,25.91
Ghana,GHA,2000,Sub-Saharan Africa,0.08,24.88,,,,0,0,63,0.31,71.13,0.0,248.74,11.71,13.17,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,30.24
Ghana,GHA,2001,Sub-Saharan Africa,0.08,20.67,0.0,1.11,-4.21,1,1,60,0.38,71.51,0.38,247.91,11.1,9.57,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,31.41
Ghana,GHA,2002,Sub-Saharan Africa,0.1,15.14,0.02,23.96,-5.53,1,2,59,0.64,67.11,-4.02,303.33,11.55,3.59,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,31.23
Ghana,GHA,2003,Sub-Saharan Africa,0.12,7.98,0.02,21.74,-7.16,1,3,57,1.47,65.45,-5.68,361.79,11.06,-3.08,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,29.19
Ghana,GHA,2004,Sub-Saharan Africa,0.12,7.03,0.01,4.97,-0.95,1,4,57,1.75,65.86,-5.27,374.09,9.44,-2.41,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,27.62
Ghana,GHA,2005,Sub-Saharan Africa,0.14,7.6,0.02,17.12,0.57,1,5,57,1.9,66.51,-4.62,429.3,9.49,-1.89,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,27.22
Ghana,GHA,2006,Sub-Saharan Africa,0.18,7.87,0.03,23.92,0.27,1,6,57,2.27,65.47,-5.66,526.68,9.52,-1.65,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,26.61
Ghana,GHA,2007,Sub-Saharan Africa,0.23,10.56,0.06,31.15,2.69,1,7,57,2.22,63.87,-7.26,680.26,9.55,1.01,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,24.73
Ghana,GHA,2008,Sub-Saharan Africa,0.24,12.13,0.01,4.32,1.57,1,8,60,2.01,64.15,-6.98,711.3,9.15,2.98,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,22.97
Ghana,GHA,2009,Sub-Saharan Africa,0.31,8.28,0.06,25.04,-3.85,1,9,61,3.69,62.14,-8.99,915.21,10.12,-1.84,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,23.74
Ghana,GHA,2010,Sub-Saharan Africa,0.39,7.66,0.09,29.24,-0.62,1,10,62,5.16,61.79,-9.34,1190.23,11.75,-4.09,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,22.52
Ghana,GHA,2011,Sub-Saharan Africa,0.43,7.27,0.04,8.93,-0.39,1,11,63,5.91,62.59,-8.54,1314.14,11.43,-4.16,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,20.99
Ghana,GHA,2012,Sub-Saharan Africa,0.47,8.01,0.04,8.69,0.74,1,12,64,5.84,61.47,-9.66,1451.79,11.74,-3.73,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,21.4
Ghana,GHA,2013,Sub-Saharan Africa,0.34,6.06,-0.13,-27.61,-1.95,0,0,66,5.59,61.24,-9.89,1072.69,8.44,-2.38,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,21.58
Ghana,GHA,2014,Sub-Saharan Africa,0.34,6.09,0.0,0.12,0.03,1,1,66,5.56,65.14,-5.99,1086.14,8.63,-2.54,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,21.92
Ghana,GHA,2015,Sub-Saharan Africa,0.3,5.19,-0.04,-12.11,-0.9,0,0,66,5.74,65.74,-5.39,985.55,8.38,-3.19,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,24.08
Ghana,GHA,2016,Sub-Saharan Africa,0.32,5.49,0.02,8.1,0.3,1,1,66,5.87,65.34,-5.79,1069.14,9.21,-3.72,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,24.33
Ghana,GHA,2017,Sub-Saharan Africa,0.36,5.19,0.04,13.14,-0.3,1,2,66,7.02,62.72,-8.41,1228.03,9.84,-4.65,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,23.8
Ghana,GHA,2018,Sub-Saharan Africa,0.36,5.72,-0.0,-1.15,0.53,0,0,66,6.29,61.69,-9.44,1222.92,9.82,-4.1,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,23.59
Ghana,GHA,2019,Sub-Saharan Africa,0.43,5.66,0.07,18.83,-0.06,1,1,67,7.56,60.89,-10.24,1478.38,11.29,-5.63,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,24.16
Ghana,GHA,2020,Sub-Saharan Africa,0.53,6.74,0.1,24.17,1.08,1,2,65,7.88,59.02,-12.11,1853.18,12.92,-6.18,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,24.51
Ghana,GHA,2021,Sub-Saharan Africa,0.51,5.16,-0.02,-3.75,-1.58,0,0,65,9.92,58.81,-12.32,1803.62,11.95,-6.79,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,23.76
Ghana,GHA,2022,Sub-Saharan Africa,0.51,9.78,-0.0,-0.43,4.62,0,0,64,5.21,58.36,-12.77,1818.29,12.93,-3.15,0,0.03,38.0,62.0,0,0,neutral,37.2,medium,25.04
Ghana,GHA,2023,Sub-Saharan Africa,0.58,15.99,0.07,13.8,6.21,1,1,65,3.62,57.33,-13.8,2093.45,14.21,1.78,1,0.03,38.0,62.0,0,0,neutral,37.2,medium,25.57
Guinea,GIN,2000,Sub-Saharan Africa,0.02,11.75,,,,0,0,85,0.17,71.13,0.0,248.74,11.71,0.04,0,0.01,26.0,74.0,0,0,us_divergent,44.4,medium,30.24
Guinea,GIN,2001,Sub-Saharan Africa,0.01,4.0,-0.01,-57.67,-7.75,0,0,96,0.21,71.51,0.38,247.91,11.1,-7.1,0,0.0,26.0,74.0,0,0,us_divergent,44.4,medium,31.41
Guinea,GIN,2002,Sub-Saharan Africa,0.09,34.91,0.08,1002.92,30.91,1,1,60,0.26,67.11,-4.02,303.33,11.55,23.36,1,0.03,26.0,74.0,0,0,us_divergent,44.4,medium,31.23
Guinea,GIN,2003,Sub-Saharan Africa,0.11,39.7,0.02,21.74,4.79,1,2,58,0.28,65.45,-5.68,361.79,11.06,28.64,1,0.03,26.0,74.0,0,0,us_divergent,44.4,medium,29.19
Guinea,GIN,2004,Sub-Saharan Africa,0.0,1.16,-0.11,-98.84,-38.54,0,0,105,0.11,65.86,-5.27,374.09,9.44,-8.28,0,0.0,26.0,74.0,0,0,us_divergent,44.4,medium,27.62
Guinea,GIN,2005,Sub-Saharan Africa,0.0,1.32,-0.0,-2.08,0.16,0,0,103,0.1,66.51,-4.62,429.3,9.49,-8.17,0,0.0,26.0,74.0,0,0,us_divergent,44.4,medium,27.22
Guinea,GIN,2006,Sub-Saharan Africa,0.01,29.25,0.01,813.28,27.93,1,1,94,0.04,65.47,-5.66,526.68,9.52,19.73,1,0.0,26.0,74.0,0,0,us_divergent,44.4,medium,26.61
Guinea,GIN,2007,Sub-Saharan Africa,0.0,5.81,-0.01,-76.58,-23.44,0,0,105,0.05,63.87,-7.26,680.26,9.55,-3.74,0,0.0,26.0,74.0,0,0,us_divergent,44.4,medium,24.73
Guinea,GIN,2008,Sub-Saharan Africa,0.01,11.11,0.0,127.64,5.3,1,1,106,0.06,64.15,-6.98,711.3,9.15,1.96,0,0.0,26.0,74.0,0,0,us_divergent,44.4,medium,22.97
Guinea,GIN,2009,Sub-Saharan Africa,0.01,1.87,0.0,24.91,-9.24,1,2,102,0.41,62.14,-8.99,915.21,10.12,-8.25,1,0.0,26.0,74.0,0,0,us_divergent,44.4,medium,23.74
Guinea,GIN,2010,Sub-Saharan Africa,0.01,3.31,0.0,29.24,1.44,1,3,101,0.3,61.79,-9.34,1190.23,11.75,-8.44,1,0.0,26.0,74.0,0,0,us_divergent,44.4,medium,22.52
