country,country_code,year,reserves_excl_gold_usd,total_reserves_usd,gold_value_usd,gold_share_pct,gold_yoy_change_usd,gold_yoy_change_pct,gold_share_yoy_change,is_accumulating,accumulation_streak,gold_rank,usd_share_of_reserves_pct,usd_share_yoy_change,world_total_reserves_bn,world_gold_value_bn,us_gdp_bn,world_gdp_bn,us_gdp_share_pct,us_total_reserves_bn,us_reserves_excl_gold_bn,us_gold_value_bn,world_gold_share_pct,usd_share_drawdown_pct,gold_share_vs_world,accumulating_during_usd_decline,country_share_of_world_gold_pct,un_alignment_score,un_divergence_score,sanctions_score,sanctions_active,geo_bloc,geo_risk_score,geo_risk_tier,nlp_article_count,nlp_gold_positive,nlp_gold_negative,nlp_usd_positive,nlp_usd_negative,nlp_dedollar_mentions,nlp_sanctions_mentions,nlp_composite_signal,nlp_avg_sentiment_score,global_usd_article_count,global_usd_negative_pct,global_usd_positive_pct,global_usd_neutral_pct,global_usd_avg_score
"Congo, Rep.",COG,2006,1840932419.89028,1848005218.09028,7072798.200000048,0.38,1365160.2000000477,23.92,-0.39,1,6,99,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-9.14,1,0.0013,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
"Congo, Rep.",COG,2007,2174293050.43452,2183569352.93452,9276302.5,0.42,2203504.2999999523,31.15,0.04,1,7,102,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-9.13,1,0.0014,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
"Congo, Rep.",COG,2008,3871781212.41579,3881458050.91579,9676838.5,0.25,400536.0,4.32,-0.17,1,8,102,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-8.9,0,0.0014,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
"Congo, Rep.",COG,2009,3806250383.75173,3806250383.75173,0.0,0.0,-9676838.5,-100.0,-0.25,0,0,112,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-10.12,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
"Congo, Rep.",COG,2010,4446850565.67434,4446850565.67434,0.0,0.0,0.0,,0.0,0,0,111,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-11.75,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
"Congo, Rep.",COG,2011,5641136195.74763,5641136195.74763,0.0,0.0,0.0,,0.0,0,0,114,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-11.43,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
"Congo, Rep.",COG,2012,5549563315.43625,5549563315.43625,0.0,0.0,0.0,,0.0,0,0,115,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-11.74,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
"Congo, Rep.",COG,2013,5245011451.13999,5245011451.13999,0.0,0.0,0.0,,0.0,0,0,116,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-8.44,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
"Congo, Rep.",COG,2014,4926098059.12833,4926098059.12833,0.0,0.0,0.0,,0.0,0,0,115,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-8.63,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
"Congo, Rep.",COG,2015,2221497219.19564,2221497219.19564,0.0,0.0,0.0,,0.0,0,0,116,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-8.38,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
"Congo, Rep.",COG,2016,714352000.79598,714352000.79598,0.0,0.0,0.0,,0.0,0,0,113,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-9.21,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
"Congo, Rep.",COG,2017,379984138.830498,379984138.830498,0.0,0.0,0.0,,0.0,0,0,114,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-9.84,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
"Congo, Rep.",COG,2018,423617388.256644,423617388.256644,0.0,0.0,0.0,,0.0,0,0,113,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-9.82,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
"Congo, Rep.",COG,2019,988316008.036768,988316008.036768,0.0,0.0,0.0,,0.0,0,0,113,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-11.29,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
"Congo, Rep.",COG,2020,1140500574.79268,1140500574.79268,0.0,0.0,0.0,,0.0,0,0,111,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-12.92,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
"Congo, Rep.",COG,2021,828560334.612028,828560334.612028,0.0,0.0,0.0,,0.0,0,0,111,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-11.95,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
"Congo, Rep.",COG,2022,835649476.998537,835649476.998537,0.0,0.0,0.0,,0.0,0,0,112,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-12.93,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
"Congo, Rep.",COG,2023,715391052.357981,715391052.357981,0.0,0.0,0.0,,0.0,0,0,111,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-14.21,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
Colombia,COL,2000,8915988109.66315,9005870484.66315,91212402.0,1.0,,,,0,0,60,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-10.71,0,0.0367,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2001,10153666184.9202,10244081684.9202,88575148.0,0.88,-2637254.0,-2.89,-0.12,0,0,58,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-10.22,0,0.0357,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2002,10732388354.5963,10844467604.5963,101218936.0,1.03,12643788.0,14.27,0.15,1,1,58,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-10.52,1,0.0334,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2003,10783866157.177,10920223457.177,118751613.0,1.25,17532677.0,17.32,0.22,1,2,56,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-9.81,1,0.0328,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2004,13393796155.3753,13536934555.3753,133895401.0,1.06,15143788.0,12.75,-0.19,1,3,55,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-8.38,0,0.0358,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2005,14787009123.0026,14954554923.0026,145250891.0,1.12,11355490.0,8.48,0.06,1,4,55,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-8.37,0,0.0338,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2006,15296233305.6523,15437167995.6523,133854707.0,0.91,-11396184.0,-7.85,-0.21,0,0,61,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-8.61,0,0.0254,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2007,20767267611.8658,20951442986.8658,153610399.0,0.88,19755692.0,14.76,-0.03,1,1,66,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-8.67,1,0.0226,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2008,23478813399.4212,23670593274.4212,192265622.0,0.81,38655223.0,25.16,-0.07,1,2,66,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-8.34,0,0.027,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2009,24747664965.7224,24987458715.7224,214401437.0,0.96,22135815.0,11.51,0.15,1,3,68,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-9.16,1,0.0234,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2010,27766243374.4625,28076156124.4625,270006676.0,1.1,55605239.0,25.94,0.14,1,4,69,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-10.65,1,0.0227,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2011,31386030250.8778,31895547050.8778,522997560.0,1.6,252990884.0,93.7,0.5,1,5,61,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-9.83,0,0.0398,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2012,36444016599.9643,36997795799.9643,555431981.0,1.5,32434421.0,6.2,-0.1,1,6,63,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-10.24,1,0.0383,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2013,42757937971.8365,43158795571.8365,469653486.0,0.93,-85778495.0,-15.44,-0.57,0,0,64,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-7.51,0,0.0438,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2014,46408086548.4249,46809443348.4249,421454458.0,0.86,-48199028.0,-10.26,-0.07,0,0,64,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-7.77,0,0.0388,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,,,,,
Colombia,COL,2015,46103762877.525,46222893468.525,130375013.0,0.26,-291079445.0,-69.07,-0.6,0,0,82,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-8.12,0,0.0132,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
Colombia,COL,2016,45961564720.1639,46173772892.6654,231621504.0,0.46,101246491.0,77.66,0.2,1,1,77,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-8.75,1,0.0217,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
Colombia,COL,2017,46699124663.7263,47131104746.7563,418865670.0,0.92,187244166.0,80.84,0.46,1,2,66,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-8.92,1,0.0341,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
Colombia,COL,2018,47358571768.3219,47887623364.3511,523615018.0,1.1,104749348.0,25.01,0.18,1,3,64,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-8.72,1,0.0428,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
Colombia,COL,2019,51973465671.4932,52652707434.7902,621079693.0,1.29,97464675.0,18.61,0.19,1,4,66,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-10.0,1,0.042,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
Colombia,COL,2020,58247760144.891,58499477956.7248,235548759.0,0.43,-385530934.0,-62.07,-0.86,0,0,83,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-12.49,0,0.0127,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
Colombia,COL,2021,57745106149.2555,58018679406.6873,270340977.0,0.47,34792218.0,14.77,0.04,1,1,78,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-11.48,1,0.015,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
Colombia,COL,2022,56431563332.1932,56703971712.5605,270689686.0,0.48,348709.0,0.13,0.01,1,2,80,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-12.45,1,0.0149,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
Colombia,COL,2023,58730697948.5872,59040690523.7904,291673837.0,0.53,20984151.0,7.75,0.05,1,3,80,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-13.68,1,0.0139,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
Colombia,COL,2024,61505803384.4902,61897968642.424,358678526.0,0.63,67004689.0,22.97,0.1,1,4,75,57.08,-0.25,14178.99,2472.95,28750.96,110982.66,25.91,910.04,227.76,682.28,17.44,-14.05,-16.81,1,0.0145,52.0,48.0,0,0,neutral,28.8,medium,,,,,,,,,,5.0,40.0,40.0,20.0,-0.0333
Colombia,COL,2025,37745047136.43378,38176273619.43378,431226483.0,1.13,72547957.0,20.23,0.5,1,5,82,56.92,-0.16,10321.59,2991.09,,,,,,750.23,28.98,-14.21,-27.85,1,0.0144,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2000,43211812.163776,43370718.713776,158906.54999999702,0.37,,,,0,0,118,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-11.34,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2001,62319591.4742352,62479684.9742352,160093.5,0.26,1186.9500000029802,0.75,-0.11,1,1,119,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-10.84,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2002,79936893.4163709,80135345.6663709,198452.25,0.25,38358.75,23.96,-0.01,1,2,118,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-11.3,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2003,94298524.2061427,94540111.9561427,241587.75,0.26,43135.5,21.74,0.01,1,3,114,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-10.8,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2004,103738305.504963,103991907.504963,253602.0,0.24,12014.25,4.97,-0.02,1,4,111,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-9.2,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2005,85798090.2184943,86095117.2184943,297027.0,0.34,43425.0,17.12,0.1,1,5,110,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-9.15,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2006,93522501.7897279,93890572.0897279,368070.299999997,0.39,71043.29999999702,23.92,0.05,1,6,110,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-9.13,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2007,117160325.121415,117643066.371415,482741.25,0.41,114670.95000000298,31.15,0.02,1,7,112,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-9.14,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2008,112160321.638918,112663906.888918,503585.25,0.45,20844.0,4.32,0.04,1,8,114,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-8.7,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2009,150269705.541147,150899368.041147,629662.5,0.42,126077.25,25.04,-0.03,1,9,109,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-9.7,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2010,145262103.989772,146075888.489772,813784.5,0.56,184122.0,29.24,0.14,1,10,108,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-11.19,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2011,155178104.741795,156064553.741795,886449.0,0.57,72664.5,8.93,0.01,1,11,110,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-10.86,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2012,194056101.081483,195019557.081483,963456.0,0.49,77007.0,8.69,-0.08,1,12,112,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-11.25,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2013,173374062.456823,174071467.956823,697405.5,0.4,-266050.5,-27.61,-0.09,0,0,113,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-8.04,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2014,170461228.43982,171159502.43982,698274.0,0.41,868.5,0.12,0.01,1,1,112,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-8.22,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Comoros,COM,2015,199948687.653927,200562427.653927,613740.0,0.31,-84534.0,-12.11,-0.1,0,0,114,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-8.07,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
Comoros,COM,2016,158748647.998012,159412124.098012,663476.099999994,0.42,49736.09999999404,8.1,0.11,1,1,111,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-8.79,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
Comoros,COM,2017,207129593.538287,207879895.509358,750301.9710709751,0.36,86825.87107098103,13.09,-0.06,1,2,112,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-9.48,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
Comoros,COM,2018,198471475.184707,199213183.261238,741708.0765310228,0.37,-8593.894539952278,-1.15,0.01,0,0,111,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-9.45,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
Comoros,COM,2019,201150327.333998,202031707.232998,881379.8990000188,0.44,139671.82246899605,18.83,0.07,1,1,111,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-10.85,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
Comoros,COM,2020,293245492.908619,294339897.88933,1094404.9807110429,0.37,213025.08171102405,24.17,-0.07,1,2,110,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-12.55,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
Comoros,COM,2021,328618435.642237,329671751.96892,1053316.3266829848,0.32,-41088.65402805805,-3.75,-0.05,0,0,109,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-11.63,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
Comoros,COM,2022,282697284.769928,283746116.067475,1048831.2975470424,0.37,-4485.029135942459,-0.43,0.05,0,0,110,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-12.56,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
Comoros,COM,2023,323367095.524326,324560634.116795,1193538.592468977,0.37,144707.2949219346,13.8,0.0,1,1,109,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-13.84,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
Comoros,COM,2024,322435665.152211,323945586.380687,1509921.228475988,0.47,316382.63600701094,26.51,0.1,1,2,97,57.08,-0.25,14178.99,2472.95,28750.96,110982.66,25.91,910.04,227.76,682.28,17.44,-14.05,-16.97,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,5.0,40.0,40.0,20.0,-0.0333
Cabo Verde,CPV,2000,28196818.8690417,28196818.8690417,0.0,0.0,,,,0,0,122,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-11.71,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2001,45479478.0687327,45479478.0687327,0.0,0.0,0.0,,0.0,0,0,122,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-11.1,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2002,77123428.2731056,77123428.2731056,0.0,0.0,0.0,,0.0,0,0,121,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-11.55,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2003,92617800.6630992,92617800.6630992,0.0,0.0,0.0,,0.0,0,0,117,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-11.06,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2004,139362725.6678,139362725.6678,0.0,0.0,0.0,,0.0,0,0,114,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-9.44,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2005,174391987.426298,174391987.426298,0.0,0.0,0.0,,0.0,0,0,113,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-9.49,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2006,254525770.70586,254525770.70586,0.0,0.0,0.0,,0.0,0,0,113,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-9.52,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2007,364462266.13089,364462266.13089,0.0,0.0,0.0,,0.0,0,0,114,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-9.55,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2008,361467111.500192,361467111.500192,0.0,0.0,0.0,,0.0,0,0,116,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-9.15,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2009,397876708.938471,397876708.938471,0.0,0.0,0.0,,0.0,0,0,112,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-10.12,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2010,382190200.497035,382190200.497035,0.0,0.0,0.0,,0.0,0,0,111,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-11.75,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2011,338617823.352149,338617823.352149,0.0,0.0,0.0,,0.0,0,0,114,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-11.43,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Cabo Verde,CPV,2012,375841714.655623,375841714.655623,0.0,0.0,0.0,,0.0,0,0,115,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-11.74,0,0.0,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
